level,proficiency,able,strength,con,wis,dex,intelligence,cha,hd,hp,ac,initiative,healing_spells,buff_spells,attack_bonus,weapon_damage,winrate
1.0,0.0,0.0,-4.0,0.0,-4.0,3.0,1.0,-1.0,0.0,11.0,2.0,1.0,0.0,0.0,-1.0,-2.0,0.766
0.0,0.0,0.0,-7.0,-2.0,-3.0,3.0,3.0,8.0,-1.0,-6.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.249
0.0,0.0,0.0,4.0,-1.0,3.0,-8.0,0.0,2.0,0.0,-2.0,4.0,-4.0,0.0,0.0,-1.0,0.0,0.583
0.0,0.0,0.0,-3.0,-1.0,4.0,-1.0,0.0,4.0,-1.0,-3.0,1.0,0.0,0.0,0.0,-1.0,-4.0,0.333
0.0,0.0,0.0,1.0,1.0,-3.0,1.0,-5.0,-3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-6.0,0.422
1.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,-1.0,1.0,0.0,0.0,3.0,2.0,0.795
1.0,0.0,0.0,2.0,2.0,-2.0,-2.0,-1.0,1.0,1.0,8.0,-1.0,-1.0,0.0,0.0,-1.0,-4.0,0.47
1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,-4.0,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.721
-2.0,-1.0,0.0,-6.0,2.0,-4.0,8.0,1.0,6.0,1.0,-17.0,3.0,4.0,0.0,0.0,1.0,-4.0,0.126
-1.0,-1.0,0.0,1.0,0.0,1.0,3.0,-1.0,0.0,0.0,-12.0,-2.0,2.0,0.0,0.0,1.0,0.0,0.206
0.0,0.0,0.0,-2.0,1.0,7.0,-2.0,-4.0,-2.0,1.0,11.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.608
-1.0,0.0,0.0,5.0,-4.0,0.0,0.0,-1.0,0.0,-2.0,-11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.308
0.0,0.0,0.0,1.0,0.0,-7.0,3.0,1.0,-6.0,0.0,-1.0,2.0,2.0,0.0,0.0,2.0,4.0,0.943
-2.0,-1.0,0.0,4.0,-2.0,1.0,2.0,4.0,0.0,-1.0,-13.0,3.0,1.0,0.0,0.0,1.0,2.0,0.416
0.0,0.0,0.0,9.0,0.0,-11.0,1.0,1.0,2.0,0.0,2.0,-2.0,0.0,0.0,0.0,2.0,4.0,0.693
0.0,0.0,0.0,-6.0,0.0,2.0,0.0,-3.0,-6.0,0.0,40.0,-3.0,0.0,0.0,0.0,0.0,-2.0,0.947
-1.0,-1.0,0.0,-1.0,0.0,-2.0,-4.0,-1.0,4.0,0.0,-11.0,2.0,-2.0,0.0,0.0,-2.0,0.0,0.199
1.0,0.0,0.0,-5.0,-1.0,5.0,0.0,0.0,-1.0,-1.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-2.0,0.262
0.0,0.0,0.0,-1.0,0.0,-4.0,5.0,2.0,7.0,0.0,-2.0,-4.0,2.0,0.0,0.0,2.0,2.0,0.46
0.0,0.0,0.0,2.0,1.0,-1.0,-4.0,0.0,8.0,1.0,6.0,4.0,-2.0,0.0,0.0,-2.0,2.0,0.749
-1.0,-1.0,0.0,-4.0,-1.0,-4.0,-1.0,2.0,8.0,-1.0,-11.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.091
0.0,0.0,0.0,0.0,-4.0,-4.0,0.0,2.0,8.0,-2.0,-5.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.303
2.0,1.0,0.0,1.0,0.0,-5.0,-3.0,4.0,0.0,0.0,15.0,-3.0,-2.0,0.0,0.0,-2.0,0.0,0.59
1.0,0.0,0.0,-1.0,5.0,8.0,0.0,1.0,-5.0,2.0,11.0,-1.0,0.0,0.0,0.0,0.0,-3.0,0.504
-1.0,0.0,0.0,4.0,3.0,6.0,-6.0,-2.0,0.0,2.0,-7.0,2.0,-3.0,0.0,0.0,-2.0,2.0,0.283
-1.0,0.0,0.0,-9.0,1.0,-1.0,9.0,2.0,1.0,1.0,-13.0,-6.0,5.0,0.0,0.0,0.0,3.0,0.068
0.0,0.0,0.0,-7.0,-1.0,-1.0,-3.0,-2.0,2.0,-1.0,-3.0,-2.0,-1.0,0.0,0.0,-1.0,-4.0,0.129
1.0,0.0,0.0,-1.0,-5.0,2.0,-2.0,0.0,-1.0,-3.0,3.0,5.0,-1.0,0.0,0.0,-1.0,-4.0,0.605
0.0,0.0,0.0,9.0,2.0,-1.0,-8.0,0.0,-3.0,1.0,1.0,2.0,-4.0,0.0,0.0,0.0,4.0,0.722
1.0,1.0,0.0,-1.0,1.0,-2.0,1.0,0.0,-4.0,0.0,12.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.815
0.0,0.0,0.0,-2.0,-2.0,-2.0,-6.0,1.0,-5.0,-1.0,-3.0,-4.0,-3.0,0.0,0.0,-3.0,0.0,0.038
2.0,1.0,0.0,-6.0,3.0,7.0,4.0,0.0,4.0,1.0,15.0,-2.0,2.0,0.0,0.0,0.0,-2.0,0.713
1.0,1.0,0.0,-5.0,-5.0,0.0,-3.0,1.0,0.0,-2.0,0.0,-4.0,-1.0,0.0,0.0,-1.0,0.0,0.234
0.0,0.0,0.0,2.0,1.0,0.0,-3.0,0.0,2.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,0.358
-2.0,-1.0,0.0,-8.0,-3.0,5.0,4.0,2.0,-1.0,-2.0,-26.0,1.0,2.0,0.0,0.0,0.0,-6.0,0.035
1.0,0.0,0.0,-10.0,-5.0,-1.0,3.0,5.0,-1.0,-3.0,-7.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.296
0.0,0.0,0.0,-8.0,0.0,-2.0,-2.0,-2.0,-6.0,0.0,-23.0,-1.0,-1.0,0.0,0.0,-1.0,-5.0,0.0
-2.0,-1.0,0.0,-2.0,1.0,-6.0,-3.0,-2.0,2.0,1.0,-17.0,-4.0,-2.0,0.0,0.0,-2.0,-2.0,0.001
0.0,0.0,0.0,3.0,1.0,3.0,0.0,-1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,8.0,0.971
0.0,0.0,0.0,0.0,-2.0,3.0,3.0,2.0,1.0,-1.0,-1.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.267
-1.0,-1.0,0.0,-1.0,0.0,2.0,1.0,-1.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,-2.0,0.622
1.0,1.0,0.0,-11.0,-4.0,-1.0,4.0,3.0,3.0,-2.0,2.0,-1.0,2.0,0.0,0.0,-1.0,-2.0,0.376
1.0,0.0,0.0,2.0,-1.0,4.0,-4.0,3.0,4.0,-1.0,11.0,-3.0,-2.0,0.0,0.0,1.0,0.0,0.598
-2.0,-1.0,0.0,8.0,2.0,2.0,3.0,-8.0,0.0,1.0,-5.0,4.0,1.0,0.0,0.0,2.0,9.0,0.982
0.0,0.0,0.0,6.0,3.0,6.0,-8.0,-3.0,-6.0,2.0,2.0,3.0,-4.0,0.0,0.0,0.0,-2.0,0.652
0.0,0.0,0.0,3.0,0.0,5.0,-2.0,-6.0,1.0,0.0,4.0,-1.0,-1.0,0.0,0.0,-1.0,4.0,0.677
0.0,0.0,0.0,0.0,-2.0,1.0,0.0,-2.0,2.0,-1.0,-10.0,-6.0,0.0,0.0,0.0,0.0,-4.0,0.013
-2.0,-1.0,0.0,-2.0,4.0,4.0,6.0,0.0,3.0,2.0,-11.0,4.0,3.0,0.0,0.0,-1.0,0.0,0.286
2.0,1.0,0.0,-2.0,0.0,3.0,4.0,-4.0,0.0,0.0,22.0,3.0,2.0,0.0,0.0,2.0,-2.0,0.98
0.0,0.0,0.0,4.0,0.0,-1.0,1.0,4.0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.275
0.0,0.0,0.0,-4.0,1.0,-2.0,3.0,-8.0,-4.0,0.0,0.0,-2.0,1.0,0.0,0.0,1.0,2.0,0.526
0.0,0.0,0.0,6.0,2.0,2.0,-2.0,-6.0,-2.0,1.0,4.0,1.0,-1.0,0.0,0.0,-1.0,4.0,0.705
1.0,1.0,0.0,2.0,-3.0,0.0,-7.0,2.0,2.0,-2.0,-4.0,1.0,-4.0,0.0,0.0,-3.0,0.0,0.231
2.0,1.0,0.0,-8.0,4.0,-4.0,0.0,-2.0,6.0,2.0,24.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,0.849
1.0,0.0,0.0,-2.0,2.0,3.0,-2.0,-5.0,-4.0,1.0,9.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.7
0.0,0.0,0.0,4.0,-4.0,-7.0,3.0,2.0,2.0,-2.0,-2.0,2.0,1.0,0.0,0.0,1.0,4.0,0.602
-2.0,-1.0,0.0,-10.0,2.0,0.0,2.0,8.0,-2.0,1.0,-20.0,-5.0,1.0,0.0,0.0,0.0,-8.0,0.007
0.0,0.0,0.0,5.0,-4.0,2.0,2.0,1.0,-4.0,-2.0,-1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.677
0.0,0.0,0.0,2.0,1.0,1.0,2.0,-1.0,3.0,1.0,3.0,-4.0,1.0,0.0,0.0,1.0,4.0,0.52
2.0,1.0,0.0,-7.0,1.0,-5.0,2.0,1.0,-6.0,1.0,21.0,-2.0,1.0,0.0,0.0,1.0,-5.0,0.832
2.0,1.0,0.0,0.0,-2.0,5.0,4.0,2.0,-8.0,-1.0,13.0,2.0,2.0,0.0,0.0,2.0,2.0,0.984
1.0,0.0,0.0,-3.0,8.0,4.0,-5.0,6.0,0.0,4.0,12.0,5.0,-2.0,0.0,0.0,-2.0,-2.0,0.777
0.0,0.0,0.0,7.0,0.0,4.0,-4.0,-2.0,-6.0,0.0,3.0,-2.0,-2.0,0.0,0.0,1.0,2.0,0.768
0.0,0.0,0.0,-5.0,2.0,0.0,1.0,3.0,-3.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,2.0,0.665
-2.0,-1.0,0.0,-3.0,-2.0,-1.0,1.0,5.0,7.0,-1.0,-15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.173
0.0,0.0,0.0,6.0,-2.0,3.0,3.0,0.0,-5.0,-1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.895
-1.0,-1.0,0.0,4.0,1.0,3.0,-10.0,-2.0,-5.0,1.0,-1.0,4.0,-5.0,0.0,0.0,-2.0,-2.0,0.397
-2.0,-1.0,0.0,-2.0,4.0,-3.0,1.0,9.0,-1.0,2.0,-12.0,-6.0,0.0,0.0,0.0,0.0,-5.0,0.0
0.0,0.0,0.0,-12.0,-4.0,2.0,2.0,9.0,7.0,-2.0,-4.0,-6.0,1.0,0.0,0.0,-3.0,2.0,0.141
0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,0.0,1.0,-7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.344
-1.0,0.0,0.0,-6.0,0.0,-4.0,0.0,8.0,1.0,0.0,-16.0,-5.0,0.0,0.0,0.0,-2.0,-4.0,0.002
0.0,0.0,0.0,1.0,0.0,8.0,-8.0,-2.0,-5.0,0.0,-2.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.747
-1.0,0.0,0.0,0.0,2.0,2.0,-2.0,-3.0,1.0,1.0,-5.0,1.0,-1.0,0.0,0.0,-1.0,-2.0,0.235
0.0,0.0,0.0,-1.0,-3.0,4.0,0.0,-6.0,6.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.683
0.0,0.0,0.0,6.0,6.0,0.0,-4.0,-6.0,0.0,3.0,7.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.853
0.0,0.0,0.0,-5.0,5.0,5.0,11.0,1.0,-3.0,2.0,0.0,-2.0,6.0,0.0,0.0,2.0,0.0,0.51
0.0,0.0,0.0,2.0,-4.0,0.0,-1.0,4.0,-1.0,-2.0,-2.0,1.0,-1.0,0.0,0.0,-1.0,-5.0,0.04
0.0,0.0,0.0,3.0,7.0,0.0,2.0,-6.0,5.0,3.0,5.0,5.0,1.0,0.0,0.0,1.0,2.0,0.88
2.0,1.0,0.0,-5.0,-2.0,5.0,6.0,5.0,0.0,-1.0,14.0,3.0,3.0,0.0,0.0,1.0,0.0,0.916
0.0,0.0,0.0,3.0,-6.0,-1.0,-3.0,-6.0,6.0,-3.0,-4.0,-1.0,-2.0,0.0,0.0,-1.0,2.0,0.368
0.0,0.0,0.0,-5.0,1.0,-4.0,3.0,-3.0,-9.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.827
0.0,0.0,0.0,-4.0,-4.0,-4.0,3.0,-1.0,7.0,-2.0,-8.0,-5.0,2.0,0.0,0.0,2.0,0.0,0.223
-2.0,-1.0,0.0,3.0,5.0,-3.0,-1.0,-6.0,2.0,3.0,-9.0,-1.0,-1.0,0.0,0.0,1.0,6.0,0.501
0.0,0.0,0.0,-5.0,1.0,1.0,12.0,2.0,3.0,0.0,2.0,-1.0,6.0,0.0,0.0,3.0,-2.0,0.644
0.0,0.0,0.0,-4.0,7.0,2.0,-6.0,0.0,1.0,3.0,3.0,-4.0,-3.0,0.0,0.0,-3.0,-2.0,0.267
-1.0,0.0,0.0,1.0,-1.0,4.0,-2.0,-7.0,8.0,0.0,-10.0,-3.0,-1.0,0.0,0.0,1.0,5.0,0.56
-1.0,0.0,0.0,1.0,1.0,-5.0,-2.0,-8.0,-2.0,1.0,-7.0,5.0,-1.0,0.0,0.0,0.0,7.0,0.888
2.0,1.0,0.0,-5.0,7.0,2.0,1.0,-1.0,-5.0,4.0,24.0,-2.0,0.0,0.0,0.0,-1.0,-6.0,0.668
1.0,0.0,0.0,2.0,0.0,4.0,-2.0,-1.0,8.0,0.0,10.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.646
0.0,0.0,0.0,0.0,1.0,-5.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.53
0.0,0.0,0.0,2.0,2.0,0.0,-5.0,-6.0,3.0,1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,-5.0,0.191
0.0,0.0,0.0,-8.0,-3.0,-3.0,8.0,2.0,3.0,-2.0,-4.0,-5.0,4.0,0.0,0.0,0.0,-7.0,0.021
0.0,0.0,0.0,8.0,0.0,3.0,-3.0,4.0,-8.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,-2.0,0.583
2.0,1.0,0.0,-2.0,-3.0,3.0,7.0,3.0,6.0,-1.0,11.0,-5.0,3.0,0.0,0.0,0.0,-2.0,0.466
-2.0,-1.0,0.0,0.0,-4.0,1.0,-1.0,-2.0,4.0,-2.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109
0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.47
-1.0,-1.0,0.0,-6.0,-3.0,-1.0,8.0,2.0,1.0,-1.0,-8.0,3.0,4.0,0.0,0.0,0.0,4.0,0.499
-1.0,-1.0,0.0,3.0,2.0,3.0,4.0,1.0,-1.0,1.0,-13.0,2.0,2.0,0.0,0.0,2.0,0.0,0.478
-2.0,-1.0,0.0,-3.0,2.0,-1.0,7.0,-6.0,2.0,1.0,-8.0,-3.0,3.0,0.0,0.0,-1.0,-3.0,0.0
0.0,0.0,0.0,5.0,2.0,3.0,0.0,-1.0,-2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.963
0.0,0.0,0.0,4.0,-3.0,-5.0,-5.0,6.0,1.0,-1.0,-6.0,4.0,-2.0,0.0,0.0,1.0,-5.0,0.276
0.0,0.0,0.0,5.0,0.0,-1.0,4.0,-8.0,-2.0,0.0,6.0,5.0,2.0,0.0,0.0,2.0,7.0,1.0
0.0,0.0,0.0,-3.0,-7.0,-8.0,0.0,0.0,-4.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.349
0.0,0.0,0.0,-2.0,0.0,-1.0,1.0,-5.0,4.0,0.0,4.0,-4.0,1.0,0.0,0.0,1.0,2.0,0.595
-2.0,-1.0,0.0,2.0,2.0,-1.0,4.0,-2.0,-1.0,1.0,-17.0,1.0,2.0,0.0,0.0,2.0,4.0,0.438
-2.0,-1.0,0.0,5.0,0.0,-3.0,2.0,-8.0,1.0,0.0,-8.0,4.0,1.0,0.0,0.0,2.0,11.0,0.993
0.0,0.0,0.0,3.0,0.0,1.0,-4.0,-1.0,-6.0,0.0,8.0,1.0,-2.0,0.0,0.0,1.0,4.0,0.856
0.0,0.0,0.0,-2.0,-7.0,-1.0,0.0,2.0,8.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.477
0.0,0.0,0.0,-2.0,1.0,-2.0,-2.0,2.0,6.0,0.0,-2.0,-3.0,-1.0,0.0,0.0,-1.0,3.0,0.407
-2.0,-1.0,0.0,-4.0,1.0,-3.0,4.0,2.0,4.0,0.0,-17.0,-1.0,2.0,0.0,0.0,1.0,2.0,0.193
0.0,0.0,0.0,-4.0,-2.0,-1.0,1.0,-5.0,8.0,-1.0,-5.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.27
2.0,1.0,0.0,-6.0,4.0,0.0,0.0,-2.0,-2.0,2.0,23.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.975
-2.0,-1.0,0.0,-2.0,-3.0,0.0,-1.0,-3.0,-6.0,-1.0,-17.0,2.0,0.0,0.0,0.0,0.0,-5.0,0.012
-1.0,0.0,0.0,3.0,-4.0,-1.0,-4.0,0.0,7.0,-2.0,-11.0,1.0,-2.0,0.0,0.0,0.0,2.0,0.294
0.0,0.0,0.0,-8.0,2.0,5.0,-12.0,-1.0,3.0,1.0,-3.0,-1.0,-6.0,0.0,0.0,-4.0,-2.0,0.194
0.0,0.0,0.0,-9.0,2.0,1.0,4.0,6.0,-4.0,1.0,-3.0,-7.0,2.0,0.0,0.0,-2.0,-4.0,0.021
0.0,0.0,0.0,-6.0,-7.0,-5.0,7.0,10.0,-4.0,-4.0,-8.0,-5.0,3.0,0.0,0.0,0.0,-7.0,0.013
-1.0,0.0,0.0,-5.0,2.0,-2.0,4.0,-2.0,2.0,1.0,-5.0,0.0,2.0,0.0,0.0,0.0,-6.0,0.246
1.0,0.0,0.0,-5.0,0.0,-1.0,7.0,-2.0,-2.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,4.0,0.891
-2.0,-1.0,0.0,3.0,1.0,-5.0,-4.0,-4.0,0.0,0.0,-12.0,6.0,-2.0,0.0,0.0,1.0,4.0,0.741
-2.0,-1.0,0.0,4.0,4.0,-6.0,-4.0,2.0,5.0,2.0,-20.0,-3.0,-2.0,0.0,0.0,-2.0,4.0,0.066
0.0,0.0,0.0,-1.0,-4.0,-6.0,3.0,-5.0,6.0,-2.0,-2.0,-1.0,1.0,0.0,0.0,1.0,-2.0,0.401
-1.0,-1.0,0.0,1.0,-4.0,6.0,5.0,0.0,-3.0,-2.0,-13.0,5.0,3.0,0.0,0.0,3.0,0.0,0.676
1.0,0.0,0.0,-9.0,4.0,-5.0,-1.0,2.0,-2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,4.0,0.904
2.0,1.0,0.0,-7.0,0.0,0.0,5.0,0.0,5.0,0.0,24.0,2.0,2.0,0.0,0.0,-1.0,-4.0,0.83
-1.0,0.0,0.0,4.0,1.0,1.0,1.0,-3.0,-3.0,1.0,-7.0,1.0,1.0,0.0,0.0,1.0,-7.0,0.092
-1.0,0.0,0.0,0.0,-3.0,0.0,2.0,-3.0,3.0,-1.0,-9.0,-3.0,1.0,0.0,0.0,0.0,-2.0,0.137
1.0,0.0,0.0,-13.0,-4.0,-4.0,-1.0,-4.0,-5.0,-2.0,1.0,-4.0,-1.0,0.0,0.0,-3.0,0.0,0.249
0.0,0.0,0.0,0.0,4.0,-5.0,-4.0,1.0,6.0,2.0,-6.0,-3.0,-2.0,0.0,0.0,-2.0,2.0,0.189
-1.0,-1.0,0.0,5.0,-4.0,-5.0,-4.0,-2.0,-3.0,-2.0,-14.0,1.0,-2.0,0.0,0.0,-2.0,2.0,0.108
-2.0,-1.0,0.0,-3.0,3.0,-1.0,-2.0,3.0,-5.0,2.0,-23.0,-2.0,-1.0,0.0,0.0,-1.0,-7.0,0.0
0.0,0.0,0.0,-1.0,-1.0,3.0,-2.0,4.0,-6.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,2.0,0.525
0.0,0.0,0.0,-8.0,-9.0,-1.0,5.0,1.0,0.0,-4.0,-9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.426
-2.0,-1.0,0.0,-1.0,-2.0,0.0,2.0,-1.0,2.0,-1.0,-19.0,8.0,1.0,0.0,0.0,0.0,2.0,0.348
-2.0,-1.0,0.0,-7.0,0.0,1.0,1.0,1.0,4.0,0.0,-20.0,0.0,1.0,0.0,0.0,1.0,-4.0,0.139
-2.0,-1.0,0.0,-6.0,1.0,-4.0,2.0,2.0,-3.0,1.0,-21.0,1.0,1.0,0.0,0.0,1.0,-2.0,0.1
0.0,0.0,0.0,2.0,-1.0,1.0,2.0,-1.0,-3.0,-1.0,-3.0,1.0,1.0,0.0,0.0,1.0,4.0,0.849
0.0,0.0,0.0,-4.0,-2.0,-4.0,4.0,1.0,-4.0,-1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.596
0.0,0.0,0.0,2.0,4.0,-6.0,2.0,-6.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.862
0.0,0.0,0.0,-2.0,0.0,5.0,-4.0,-8.0,-1.0,0.0,-12.0,-4.0,-2.0,0.0,0.0,-2.0,-7.0,0.0
-1.0,0.0,0.0,-2.0,0.0,-1.0,0.0,3.0,-2.0,0.0,-17.0,-3.0,0.0,0.0,0.0,0.0,-5.0,0.005
-2.0,-1.0,0.0,-4.0,-1.0,0.0,3.0,3.0,3.0,-1.0,-17.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.095
2.0,1.0,0.0,-1.0,8.0,-4.0,0.0,-2.0,4.0,4.0,16.0,-3.0,0.0,0.0,0.0,0.0,-2.0,0.819
1.0,1.0,0.0,-5.0,-4.0,-2.0,8.0,2.0,8.0,-2.0,-3.0,-2.0,4.0,0.0,0.0,1.0,-4.0,0.301
-1.0,0.0,0.0,9.0,3.0,-8.0,-5.0,-2.0,5.0,1.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,0.268
1.0,0.0,0.0,2.0,2.0,1.0,-1.0,2.0,6.0,1.0,-3.0,0.0,-1.0,0.0,0.0,1.0,-8.0,0.288
0.0,0.0,0.0,2.0,-3.0,10.0,0.0,6.0,-9.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,-7.0,0.141
1.0,0.0,0.0,-6.0,4.0,-3.0,9.0,-2.0,-3.0,2.0,11.0,2.0,4.0,0.0,0.0,2.0,2.0,0.942
2.0,1.0,0.0,-1.0,-2.0,3.0,4.0,2.0,8.0,-1.0,14.0,-1.0,2.0,0.0,0.0,0.0,-4.0,0.683
-2.0,-1.0,0.0,0.0,5.0,0.0,9.0,1.0,4.0,2.0,-6.0,-4.0,4.0,0.0,0.0,0.0,2.0,0.193
0.0,0.0,0.0,-3.0,-3.0,6.0,-4.0,-2.0,6.0,-2.0,-5.0,-5.0,-2.0,0.0,0.0,-2.0,0.0,0.127
-2.0,-1.0,0.0,6.0,2.0,-6.0,-2.0,8.0,8.0,1.0,-13.0,-1.0,-1.0,0.0,0.0,1.0,-2.0,0.098
0.0,0.0,0.0,1.0,5.0,7.0,4.0,-3.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,-3.0,0.706
-2.0,-1.0,0.0,-4.0,1.0,0.0,1.0,-3.0,-3.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253
0.0,0.0,0.0,-5.0,-3.0,1.0,2.0,-2.0,-8.0,-2.0,-2.0,-4.0,1.0,0.0,0.0,0.0,-4.0,0.156
2.0,1.0,0.0,-5.0,-4.0,3.0,4.0,2.0,1.0,-2.0,6.0,-4.0,2.0,0.0,0.0,-1.0,-4.0,0.41
0.0,0.0,0.0,1.0,2.0,7.0,-3.0,6.0,5.0,1.0,2.0,1.0,-2.0,0.0,0.0,-2.0,0.0,0.062
0.0,0.0,0.0,2.0,0.0,-1.0,-2.0,9.0,-4.0,0.0,2.0,4.0,-1.0,0.0,0.0,-1.0,0.0,0.66
0.0,0.0,0.0,-3.0,0.0,10.0,2.0,1.0,2.0,0.0,-2.0,-5.0,1.0,0.0,0.0,0.0,-2.0,0.232
1.0,0.0,0.0,0.0,6.0,3.0,-2.0,0.0,-7.0,3.0,11.0,1.0,-1.0,0.0,0.0,-1.0,-2.0,0.727
-2.0,-1.0,0.0,3.0,-6.0,-9.0,4.0,-2.0,4.0,-3.0,-17.0,-5.0,2.0,0.0,0.0,2.0,2.0,0.083
2.0,1.0,0.0,3.0,2.0,-10.0,-6.0,3.0,1.0,1.0,23.0,1.0,-3.0,0.0,0.0,-1.0,-3.0,0.809
0.0,0.0,0.0,8.0,2.0,2.0,-3.0,1.0,1.0,1.0,1.0,4.0,-2.0,0.0,0.0,0.0,-2.0,0.63
0.0,0.0,0.0,-9.0,-2.0,1.0,4.0,3.0,2.0,-1.0,-13.0,-3.0,2.0,0.0,0.0,0.0,-11.0,0.001
2.0,1.0,0.0,-12.0,1.0,8.0,5.0,-4.0,0.0,1.0,13.0,4.0,3.0,0.0,0.0,-2.0,-6.0,0.616
0.0,0.0,0.0,-4.0,-5.0,-7.0,0.0,3.0,9.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.806
0.0,0.0,0.0,-1.0,-3.0,3.0,-3.0,0.0,-6.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,-2.0,-7.0,0.048
2.0,1.0,0.0,3.0,-2.0,-5.0,0.0,0.0,4.0,-1.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.954
-1.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,-8.0,0.0,-9.0,0.0,1.0,0.0,0.0,1.0,2.0,0.29
2.0,1.0,0.0,-3.0,-2.0,-7.0,-1.0,6.0,5.0,-1.0,10.0,-3.0,0.0,0.0,0.0,0.0,-2.0,0.569
2.0,1.0,0.0,-3.0,-2.0,-2.0,-4.0,8.0,1.0,-1.0,13.0,0.0,-2.0,0.0,0.0,-2.0,2.0,0.841
0.0,0.0,0.0,6.0,0.0,-1.0,1.0,-1.0,-5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.511
1.0,0.0,0.0,0.0,-4.0,2.0,2.0,-5.0,6.0,-2.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,0.849
1.0,1.0,0.0,6.0,0.0,4.0,-5.0,-3.0,-3.0,0.0,10.0,4.0,-2.0,0.0,0.0,0.0,6.0,0.975
0.0,0.0,0.0,7.0,0.0,3.0,-9.0,-2.0,-5.0,0.0,2.0,8.0,-5.0,0.0,0.0,-1.0,4.0,0.839
1.0,1.0,0.0,-4.0,-5.0,-3.0,-2.0,3.0,6.0,-3.0,4.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.457
2.0,1.0,0.0,4.0,6.0,-6.0,1.0,-6.0,0.0,3.0,39.0,3.0,0.0,0.0,0.0,1.0,8.0,1.0
-2.0,-1.0,0.0,0.0,-5.0,-1.0,-5.0,-2.0,-10.0,-3.0,-21.0,-1.0,-3.0,0.0,0.0,-3.0,-7.0,0.0
0.0,0.0,0.0,-2.0,3.0,4.0,0.0,-2.0,-6.0,2.0,1.0,-4.0,0.0,0.0,0.0,-1.0,-2.0,0.073
